15602
     136,   39.353553,   39.353553,          1.
     137,   36.767767,   36.767767,          1.
     138,   33.535534,   33.535534,          1.
     139,   27.717514,   27.717514,          1.
     140,   14.788582,   14.788582,          1.
     141,   15.056645,   14.490204,          1.
     142,   15.319289,   14.186615,          1.
     143,   15.576412,   13.877923,          1.
     144,   15.827916,   13.564237,          1.
     145,   16.073704,   13.245669,          1.
     146,    16.31368,   12.922332,          1.
     147,   16.547753,   12.594341,          1.
     148,   16.775831,   12.261812,          1.
     149,   16.997828,   11.924865,          1.
     150,   17.213657,    11.58362,          1.
     151,   17.423236,   11.238197,          1.
     152,   17.626483,   10.888722,          1.
     153,   17.823321,   10.535319,          1.
     154,   18.013672,   10.178114,          1.
     155,   18.197465,   9.8172364,          1.
     156,   18.374627,   9.4528147,          1.
     157,   18.545092,   9.0849802,          1.
     158,   18.708792,   8.7138649,          1.
     159,   18.865665,   8.3396022,          1.
     160,   19.015651,   7.9623269,          1.
     161,   19.158691,   7.5821747,          1.
     162,   19.294731,   7.1992826,          1.
     163,   19.423718,   6.8137885,          1.
     164,   19.545602,   6.4258314,          1.
     165,   19.660337,   6.0355512,          1.
     166,   19.767877,   5.6430888,          1.
     167,   19.868182,   5.2485858,          1.
     168,   19.961213,   4.8521846,          1.
     169,   20.046935,   4.4540285,          1.
     170,   20.125313,   4.0542613,          1.
     171,   20.196318,   3.6530275,          1.
     172,   20.259923,   3.2504721,          1.
     173,   20.316102,   2.8467407,          1.
     174,   20.364835,   2.4419793,          1.
     175,   20.406102,   2.0363342,          1.
     176,   20.439888,   1.6299524,          1.
     177,   20.466179,   1.2229807,          1.
     178,   20.484966,   0.8155664,          1.
     179,   20.496241,    0.407857,          1.
     180,   15.696218,    15.11866,          1.
     181,   15.952128,   14.797214,          1.
     182,   16.202658,   14.470796,          1.
     183,   16.447713,   14.139513,          1.
     184,   16.687199,   13.803472,          1.
     185,   16.921022,   13.462785,          1.
     186,   17.149092,   13.117563,          1.
     187,   17.371323,    12.76792,          1.
     188,   17.587627,   12.413971,          1.
     189,   17.797923,   12.055834,          1.
     190,   18.002127,   11.693628,          1.
     191,   18.200163,   11.327473,          1.
     192,   18.391953,    10.95749,          1.
     193,   18.577424,   10.583804,          1.
     194,   18.756504,   10.206538,          1.
     195,   18.929124,   9.8258195,          1.
     196,   19.095217,   9.4417756,          1.
     197,    19.25472,    9.054535,          1.
     198,   19.407571,   8.6642278,          1.
     199,   19.553711,   8.2709852,          1.
     200,   19.693084,   7.8749395,          1.
     201,   19.825635,   7.4762241,          1.
     202,   19.951315,   7.0749734,          1.
     203,   20.070074,   6.6713229,          1.
     204,   20.181866,   6.2654089,          1.
     205,   20.286649,   5.8573685,          1.
     206,   20.384383,     5.44734,          1.
     207,   20.475028,   5.0354619,          1.
     208,   20.558552,   4.6218739,          1.
     209,    20.63492,   4.2067161,          1.
     210,   20.704105,   3.7901293,          1.
     211,   20.766078,   3.3722548,          1.
     212,   20.820817,   2.9532345,          1.
     213,   20.868301,   2.5332106,          1.
     214,    20.90851,   2.1123257,          1.
     215,   20.941429,   1.6907228,          1.
     216,   20.967047,   1.2685453,          1.
     217,   20.985352,   0.8459365,          1.
     218,   20.996338,   0.4230402,          1.
     219,   16.335792,   15.747116,          1.
     220,   16.584966,   15.407814,          1.
     221,   16.828904,    15.06367,          1.
     222,    17.06751,   14.714789,          1.
     223,   17.300693,   14.361276,          1.
     224,   17.528363,   14.003238,          1.
     225,   17.750432,   13.640785,          1.
     226,   17.966814,   13.274027,          1.
     227,   18.177427,   12.903077,          1.
     228,   18.382188,   12.528049,          1.
     229,   18.581019,   12.149059,          1.
     230,   18.773843,   11.766223,          1.
     231,   18.960586,   11.379661,          1.
     232,   19.141176,   10.989493,          1.
     233,   19.315543,    10.59584,          1.
     234,   19.483621,   10.198824,          1.
     235,   19.645343,    9.798571,          1.
     236,   19.800649,   9.3952051,          1.
     237,   19.949477,   8.9888534,          1.
     238,   20.091771,   8.5796435,          1.
     239,   20.227476,   8.1677042,          1.
     240,    20.35654,   7.7531656,          1.
     241,   20.478912,   7.3361583,          1.
     242,   20.594546,   6.9168144,          1.
     243,   20.703396,   6.4952665,          1.
     244,   20.805422,   6.0716483,          1.
     245,   20.900583,   5.6460942,          1.
     246,   20.988844,   5.2187392,          1.
     247,   21.070169,   4.7897193,          1.
     248,   21.144528,    4.359171,          1.
     249,   21.211892,   3.9272312,          1.
     250,   21.272234,   3.4940376,          1.
     251,   21.325533,   3.0597283,          1.
     252,   21.371766,   2.6244419,          1.
     253,   21.410917,   2.1883171,          1.
     254,   21.442971,   1.7514933,          1.
     255,   21.467914,   1.3141099,          1.
     256,   21.485737,   0.8763066,          1.
     257,   21.496434,   0.4382233,          1.
     258,   16.975365,   16.375573,          1.
     259,   17.217805,   16.018413,          1.
     260,    17.45515,   15.656544,          1.
     261,   17.687307,   15.290065,          1.
     262,   17.914188,   14.919079,          1.
     263,   18.135705,   14.543691,          1.
     264,   18.351772,   14.164007,          1.
     265,   18.562306,   13.780135,          1.
     266,   18.767226,   13.392183,          1.
     267,   18.966453,   13.000264,          1.
     268,    19.15991,    12.60449,          1.
     269,   19.347523,   12.204974,          1.
     270,   19.529219,   11.801833,          1.
     271,   19.704928,   11.395182,          1.
     272,   19.874583,   10.985141,          1.
     273,   20.038117,   10.571829,          1.
     274,   20.195469,   10.155366,          1.
     275,   20.346577,   9.7358753,          1.
     276,   20.491383,    9.313479,          1.
     277,   20.629832,   8.8883018,          1.
     278,   20.761869,    8.460469,          1.
     279,   20.887444,    8.030107,          1.
     280,   21.006509,   7.5973432,          1.
     281,   21.119017,   7.1623059,          1.
     282,   21.224926,   6.7251242,          1.
     283,   21.324194,   6.2859281,          1.
     284,   21.416784,   5.8448484,          1.
     285,   21.502659,   5.4020165,          1.
     286,   21.581786,   4.9575648,          1.
     287,   21.654135,   4.5116258,          1.
     288,   21.719678,    4.064333,          1.
     289,    21.77839,   3.6158204,          1.
     290,   21.830248,   3.1662222,          1.
     291,   21.875232,   2.7156732,          1.
     292,   21.913325,   2.2643085,          1.
     293,   21.944512,   1.8122637,          1.
     294,   21.968781,   1.3596745,          1.
     295,   21.986123,   0.9066767,          1.
     296,    21.99653,   0.4534065,          1.
     297,   17.614938,   17.004029,          1.
     298,   17.850644,   16.629013,          1.
     299,   18.081396,   16.249418,          1.
     300,   18.307104,   15.865341,          1.
     301,   18.527683,   15.476882,          1.
     302,   18.743046,   15.084144,          1.
     303,   18.953111,   14.687229,          1.
     304,   19.157797,   14.286242,          1.
     305,   19.357025,   13.881289,          1.
     306,   19.550718,   13.472479,          1.
     307,   19.738802,   13.059921,          1.
     308,   19.921203,   12.643725,          1.
     309,   20.097852,   12.224004,          1.
     310,    20.26868,   11.800872,          1.
     311,   20.433622,   11.374443,          1.
     312,   20.592614,   10.944834,          1.
     313,   20.745595,   10.512162,          1.
     314,   20.892506,   10.076545,          1.
     315,   21.033289,   9.6381046,          1.
     316,   21.167892,   9.1969601,          1.
     317,   21.296261,   8.7532337,          1.
     318,   21.418348,   8.3070485,          1.
     319,   21.534106,   7.8585281,          1.
     320,   21.643489,   7.4077974,          1.
     321,   21.746456,   6.9549819,          1.
     322,   21.842967,   6.5002079,          1.
     323,   21.932984,   6.0436026,          1.
     324,   22.016474,   5.5852939,          1.
     325,   22.093403,   5.1254102,          1.
     326,   22.163742,   4.6640806,          1.
     327,   22.227465,   4.2014349,          1.
     328,   22.284546,   3.7376031,          1.
     329,   22.334963,    3.272716,          1.
     330,   22.378698,   2.8069045,          1.
     331,   22.415733,      2.3403,          1.
     332,   22.446053,   1.8730342,          1.
     333,   22.469648,   1.4052391,          1.
     334,   22.486508,   0.9370468,          1.
     335,   22.496627,   0.4685896,          1.
     336,   18.254511,   17.632485,          1.
     337,   18.483483,   17.239613,          1.
     338,   18.707642,   16.842291,          1.
     339,   18.926901,   16.440617,          1.
     340,   19.141178,   16.034686,          1.
     341,   19.350388,   15.624597,          1.
     342,   19.554451,   15.210451,          1.
     343,   19.753289,   14.792349,          1.
     344,   19.946825,   14.370395,          1.
     345,   20.134983,   13.944694,          1.
     346,   20.317693,   13.515351,          1.
     347,   20.494883,   13.082476,          1.
     348,   20.666485,   12.646175,          1.
     349,   20.832432,   12.206561,          1.
     350,   20.992661,   11.763745,          1.
     351,   21.147111,   11.317838,          1.
     352,   21.295721,   10.868957,          1.
     353,   21.438434,   10.417216,          1.
     354,   21.575195,   9.9627302,          1.
     355,   21.705952,   9.5056184,          1.
     356,   21.830654,   9.0459985,          1.
     357,   21.949253,     8.58399,          1.
     358,   22.061703,   8.1197131,          1.
     359,   22.167961,   7.6532889,          1.
     360,   22.267986,   7.1848395,          1.
     361,   22.361739,   6.7144876,          1.
     362,   22.449185,   6.2423568,          1.
     363,   22.530289,   5.7685712,          1.
     364,    22.60502,   5.2932556,          1.
     365,    22.67335,   4.8165355,          1.
     366,   22.735252,   4.3385368,          1.
     367,   22.790702,   3.8593859,          1.
     368,   22.839679,   3.3792098,          1.
     369,   22.882164,   2.8981358,          1.
     370,    22.91814,   2.4162914,          1.
     371,   22.947595,   1.9338046,          1.
     372,   22.970515,   1.4508037,          1.
     373,   22.986894,   0.9674169,          1.
     374,   22.996723,   0.4837728,          1.
     375,   18.894084,   18.260941,          1.
     376,   19.116321,   17.850212,          1.
     377,   19.333887,   17.435165,          1.
     378,   19.546698,   17.015893,          1.
     379,   19.754672,   16.592489,          1.
     380,   19.957729,    16.16505,          1.
     381,   20.155791,   15.733673,          1.
     382,    20.34878,   15.298457,          1.
     383,   20.536624,   14.859501,          1.
     384,   20.719249,   14.416909,          1.
     385,   20.896584,   13.970782,          1.
     386,   21.068563,   13.521226,          1.
     387,   21.235117,   13.068347,          1.
     388,   21.396184,    12.61225,          1.
     389,   21.551701,   12.153046,          1.
     390,   21.701608,   11.690843,          1.
